element,system,code,rank,value,occurrences
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224892,1,Not applicable,4396
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224892,2,Normal Saline,3004
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224892,3,Wound Cleanser,2624
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224892,4,Foam Cleanser,2598
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224893,1,Not applicable,3481
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224893,2,Normal Saline,1994
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224893,3,Foam Cleanser,1528
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224893,4,Wound Cleanser,1306
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224894,1,Not applicable,2058
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224894,2,Wound Cleanser,1114
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224894,3,Foam Cleanser,1081
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224894,4,Normal Saline,935
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224894,5,1/4 Strength Dakin's,1
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,1,None,88730
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,2,Serosanguineous,14305
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,3,Serous,11321
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,4,Sanguineous,5923
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,5,Not assessed,2612
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,6,Yellow,2255
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,7,Purulent,1022
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,8,Brown,776
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224902,9,Green,451
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,1,None,51462
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,2,Serosanguineous,8949
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,3,Serous,7698
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,4,Sanguineous,2967
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,5,Not assessed,1620
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,6,Yellow,1026
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,7,Purulent,680
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,8,Brown,425
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224903,9,Green,362
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,1,None,29063
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,2,Serosanguineous,6078
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,3,Serous,5216
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,4,Sanguineous,1971
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,5,Not assessed,1122
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,6,Yellow,943
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,7,Purulent,381
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,8,Brown,293
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224904,9,Green,69
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,1,None,17724
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,2,Serous,3726
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,3,Serosanguineous,3227
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,4,Sanguineous,1346
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,5,Not assessed,666
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,6,Yellow,401
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,7,Brown,290
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,8,Purulent,128
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224905,9,Green,115
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,1,None,10343
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,2,Serous,2606
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,3,Serosanguineous,2405
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,4,Sanguineous,793
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,5,Not assessed,502
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,6,Yellow,404
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,7,Purulent,201
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,8,Brown,72
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,9,Green,61
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,1,None,6664
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,2,Serosanguineous,1697
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,3,Serous,1444
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,4,Sanguineous,447
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,5,Not assessed,341
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,6,Yellow,188
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,7,Purulent,105
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224907,8,Brown,27
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,1,None,4336
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,2,Serosanguineous,857
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,3,Serous,662
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,4,Sanguineous,296
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,5,Yellow,148
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,6,Not assessed,81
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,7,Purulent,46
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,8,Green,29
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224908,9,Brown,13
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,1,None,59254
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,2,Scant,13957
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,3,Small,12874
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,4,Moderate,6750
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,5,Not assessed,2466
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,6,Large,1669
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224909,7,Copious,859
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,1,None,34805
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,2,Scant,7909
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,3,Small,7876
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,4,Moderate,4206
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,5,Not assessed,1631
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,6,Large,1342
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224910,7,Copious,651
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,1,None,20045
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,2,Small,5870
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,3,Scant,5213
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,4,Moderate,3001
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,5,Not assessed,876
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,6,Large,673
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224911,7,Copious,464
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,1,None,13474
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,2,Small,3397
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,3,Scant,3080
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,4,Moderate,2066
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,5,Not assessed,613
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,6,Large,305
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224912,7,Copious,251
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,1,None,7027
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,2,Scant,2396
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,3,Small,2141
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,4,Moderate,1319
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,5,Not assessed,508
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,6,Large,414
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224913,7,Copious,135
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,1,None,4959
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,2,Scant,1406
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,3,Small,1358
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,4,Moderate,876
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,5,Not assessed,294
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,6,Large,211
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224914,7,Copious,146
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,1,None,3092
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,2,Small,777
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,3,Scant,744
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,4,Moderate,414
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,5,Large,123
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,6,Not assessed,108
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224915,7,Copious,26
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,1,Coccyx,12014
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,2,Abdominal,10591
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,3,"Leg, Left Lower",5186
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,4,"Arm, Left Lower",4846
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,5,"Gluteal, Left",4352
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,6,"Gluteal, Right",4126
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,7,Chest Tube #1,4083
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,8,"Leg, Right Lower",4068
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,9,"Arm, Right Lower",3693
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,10,"Groin, Right",3601
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,11,"Heel, Left",3457
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,12,Head,3347
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,13,Chest,3342
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,14,Chest Tube #2,3217
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,15,Back,3191
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,16,"Heel, Right",3169
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,17,"Arm, Left Upper",2984
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,18,"Groin, Left",2930
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,19,Facial,2781
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,20,"Arm, Right Upper",2640
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,21,Perineum,2528
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,22,"Foot, Left",2289
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,23,Perianal,1998
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,24,"Leg, Left Upper",1965
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,25,"Knee, Left",1865
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,26,Neck,1805
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,27,"Back, Lower",1786
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,28,"Foot, Right",1752
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,29,"Knee, Right",1578
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,30,"Leg, Right Upper",1467
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,31,"Back, Upper",1418
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,32,"Hand, Right",1416
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,33,Torso,1338
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,34,"Hip, Left",1332
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,35,"Hand, Left",1329
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,36,Scrotum,1231
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,37,"Elbow, Right",1207
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,38,"Hip, Right",1196
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,39,"Elbow, Left",1168
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224930,40,Breast,1122
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,1,Abdominal,7656
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,2,Coccyx,6742
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,3,"Arm, Right Lower",3325
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,4,"Leg, Left Lower",2954
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,5,"Arm, Left Lower",2899
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,6,"Heel, Right",2621
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,7,Back,2488
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,8,"Gluteal, Right",2487
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,9,"Arm, Right Upper",2230
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,10,"Gluteal, Left",2112
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224931,11,"Arm, Left Upper",2079
