element,system,code,display,occurrences,n_quantity,n_string,n_codeable,n_boolean,n_integer,n_datetime,n_other,n_no_value,n_data_absent,shape,scale_hint,distinct_values,domain_truncated,units
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227809,ETT Position Change,19393,19393,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224895,Impaired Skin Depth #2,19367,19367,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cm=19367
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51001,Triiodothyronine (T3),19294,19185,109,0,0,0,0,0,0,0,quantitative,Qn,4,,ng/dL=19185
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227119,Epidural Location,19256,0,19256,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223760,Health Care Proxy,19255,0,19255,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227543,CO (Arterial),19215,19215,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=19215
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223847,Passey Muir Valve in use,19196,0,19196,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224366,Epidural Infusion Rate (mL/hr),19152,19152,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml/hr=19152
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227360,Indwelling Port (PortaCath) Dressing Occlusive,19120,19120,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224368,Epidural Medication,19014,0,19014,0,0,0,0,0,0,0,enumerated,NomOrd,11,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225230,20 Gauge Reason Discontinued,19008,0,19008,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90203,Aerobic Bottle Gram Stain,18921,0,8451,10426,0,0,0,0,44,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225082,Pregnant,18746,18746,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224976,Surrounding Tissue #6,18635,0,18635,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51658,HPE2,18619,7143,11476,0,0,0,0,0,0,0,mixed,,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227474,Incision Site #3,18478,0,18478,0,0,0,0,0,0,0,enumerated,NomOrd,42,yes,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224661,Baseline Current/mA,18391,18391,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mA=18391
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227125,Indwelling (PortaCath) Port Type,18386,0,18386,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228540,Pressure Ulcer #2- Treatment,18361,0,18361,0,0,0,0,0,0,0,enumerated,NomOrd,30,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225347,Midline Site Appear,18266,0,18266,0,0,0,0,0,0,0,enumerated,NomOrd,14,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227361,Indwelling (PortaCath) Dressing Change,18260,0,0,0,0,0,18260,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225085,Post menopausal,18213,18213,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225638,Differential-Bands,18195,18195,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=18195
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51518,WBC Clumps,18138,0,18138,0,0,0,0,0,0,0,enumerated,NomOrd,21,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223949,Ulnar Pulse L,18107,0,18107,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51865,Influenza A by PCR,18007,0,18007,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51873,Influenza B by PCR,18007,0,18007,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226613,Wound Vac #1,17994,17994,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=17994
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229371,Bladder Scan Estimate,17926,17926,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mL=17926
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223800,Epidural Appearance,17796,0,17796,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90204,Anaerobic Bottle Gram Stain,17754,0,8410,9297,0,0,0,0,47,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229243,Neuro Mon Line Type,17744,0,17744,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228532,Impaired Skin #4- Treatment,17736,0,17736,0,0,0,0,0,0,0,enumerated,NomOrd,30,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227455,Vancomycin (Trough),17694,17694,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ug/mL=17692
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224833,SBT Deferred,17665,0,17665,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226627,OR Urine,17640,17640,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=17640
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50937,Hepatitis A Virus Antibody,17596,0,17596,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225029,Dressing Status #3,17552,0,17552,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225024,Incision Dressing #3,17519,0,17519,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224906,Impaired Skin Drainage #6,17387,0,17387,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229649,Stroke NCP - Type,17387,0,17387,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225672,Lipase,17377,17377,0,0,0,0,0,0,0,0,quantitative,Qn,0,,IU/L=17375
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52264,Lymphs,17292,17232,60,0,0,0,0,0,0,0,quantitative,Qn,1,,%=17232
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52272,Monocytes,17292,17232,60,0,0,0,0,0,0,0,quantitative,Qn,1,,%=17232
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52281,Polys,17292,17232,60,0,0,0,0,0,0,0,quantitative,Qn,3,,%=17232
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52286,"Total Nucleated Cells, CSF",17283,17229,54,0,0,0,0,0,0,0,quantitative,Qn,1,,#/uL=17229
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50988,Testosterone,17272,15565,1707,0,0,0,0,0,0,0,mixed,,10,,ng/dL=15565
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90272,TISSUE,17187,0,8722,62,0,0,0,0,8403,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52285,"RBC, CSF",17181,17130,51,0,0,0,0,0,0,0,quantitative,Qn,1,,#/uL=17130
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224810,CT #3 Suction Type,17088,0,17088,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229650,Stroke NCP - Water Swallow,17030,0,17030,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227546,SVV (Arterial),17022,17022,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=17022
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225637,Differential-Atyps,16977,16977,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=16977
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224436,CT #3 Suction Amount,16971,0,16971,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228310,GI #2 Tube Place Method,16959,0,16959,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229143,Metabolic disturbance NCP - Expected outcomes,16957,0,16957,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227676,Reason for Restraints (Non-Violent),16918,0,16918,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225225,CCO PAC Site Appear,16829,0,16829,0,0,0,0,0,0,0,enumerated,NomOrd,11,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228855,Impaired Skin #3- Type,16771,0,16771,0,0,0,0,0,0,0,enumerated,NomOrd,22,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229646,Stroke NCP - Plan revised,16715,0,16715,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228137,CHG Bath,16586,16586,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225345,Midline Dressing Change,16569,0,0,0,0,0,16569,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229648,Stroke NCP - Problem resolved,16565,0,16565,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225316,CCO PAC Insertion Date,16547,0,0,0,0,0,16547,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,224878,GU Catheter Insertion Date,16530,0,0,0,0,0,16530,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225227,CCO PAC Waveform Appear,16394,0,16394,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227352,CCO PAC Dressing Occlusive,16367,16367,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228773,Pressure ulcer #1- Odor,16318,16318,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228565,Incision #1- Cleanse,16262,0,16262,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228834,Pressure ulcer #2- Tunneling present,16252,0,16252,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228579,Impaired Skin #4- Type,16233,0,16233,0,0,0,0,0,0,0,enumerated,NomOrd,22,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228866,Plateau Pressure (IABP),16190,16190,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=16190
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224948,Impaired Skin Type #6,16169,0,16169,0,0,0,0,0,0,0,enumerated,NomOrd,22,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224414,TOF Twitch,16150,0,16150,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228602,Impaired Skin #3- Dressing Status,16111,0,16111,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90175,HIV-1 Viral Load/Ultrasensitive,16074,0,10314,5760,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226112,Midline placed in outside facility,15947,15947,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51292,Spherocytes,15943,6,15937,0,0,0,0,0,0,0,enumerated,NomOrd,10,,N/A=6
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90123,HCV VIRAL LOAD,15943,0,8040,7903,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226582,Ostomy (output),15815,15815,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=15815
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51752,Voided Specimen,15777,2,15588,0,0,0,0,0,187,187,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50927,Gamma Glutamyltransferase,15637,15633,4,0,0,0,0,0,0,0,quantitative,Qn,1,,IU/L=15633
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90192,CMV Viral Load,15635,0,14168,1467,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227454,Vancomycin (Random),15573,15573,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ug/mL=15570
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51659,HPE3,15517,15517,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225226,CCO PAC Tubing Change,15500,0,0,0,0,0,15500,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225375,Indwelling Port (PortaCath) Cap Change,15484,0,0,0,0,0,15484,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225380,Indwelling Port (PortaCath)Tubing Change,15471,0,0,0,0,0,15471,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50996,"Tissue Transglutaminase Ab, IgA",15444,15265,179,0,0,0,0,0,0,0,quantitative,Qn,5,,units=15265
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80155,"STAPHYLOCOCCUS, COAGULASE NEGATIVE",15441,0,11005,0,0,0,0,0,4436,0,enumerated,NomOrd,25,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225224,CCO PAC Dressing Change,15423,0,0,0,0,0,15423,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225221,CCO PAC Cap Change,15400,0,0,0,0,0,15400,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226579,Stool,15392,15392,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=15392
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227538,ART Blood Pressure Alarm - Low,15345,15345,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=15345
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226185,ICU Consent Signed,15340,15340,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227537,ART Blood Pressure Alarm - High,15318,15318,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=15318
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227539,ART Blood Pressure Alarm Source,15316,0,15316,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224927,Impaired Skin Odor #6,15209,15209,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227801,Stool Guaiac QC,15185,15185,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224066,Position Change,15171,0,15171,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51469,Calcium Oxalate Crystals,15150,1,15149,0,0,0,0,0,0,0,enumerated,NomOrd,18,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224445,GI #2 Tube Drainage,15148,0,15148,0,0,0,0,0,0,0,enumerated,NomOrd,11,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224981,Tunneling Present #4,15010,0,15010,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227784,Impaired Skin  - Dressing Status #5,14994,0,14994,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229387,Cerebellar - Heel -> Shin,14988,0,14988,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228413,Seizure Activity,14966,0,14966,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227671,Non-Violent Restraints,14961,0,14961,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225343,Midline Cap Change,14931,0,0,0,0,0,14931,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227751,CCO PAC Placement Confirmed by X-ray,14887,0,14887,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228597,Incision #4- Dressing Status,14880,0,14880,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225346,Midline Insertion Date,14847,0,0,0,0,0,14847,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224114,PT Splint Location #1,14806,0,14806,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227120,Motor Deficit,14786,0,14786,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228844,Pressure ulcer #2- Undermining present,14760,0,14760,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228303,CAM-ICU Disorganized thinking,14687,0,14687,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227678,Restraint Device (Non-Violent),14515,0,14515,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224967,Pressure Ulcer Stage #4,14475,7553,6922,0,0,0,0,0,0,0,mixed,,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226108,CCO PAC placed in outside facility,14414,14414,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51479,Granular Casts,14413,12201,2212,0,0,0,0,0,0,0,mixed,,19,,#/lpf=12201
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224432,CT #3 Dressing,14410,0,14410,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226592,Mediastinal,14287,14287,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=14287
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226597,JP Medial,14271,14271,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=14271
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229301,GI #2 Tube Mark (CM),14239,14239,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cm=14239
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220581,Amylase,14193,14193,0,0,0,0,0,0,0,0,quantitative,Qn,0,,IU/L=14190
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228153,Dual Signal Screen,14167,0,14167,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224430,CT #3 Drainage,14156,0,14156,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225737,Arterial Line Discontinued,14147,0,14147,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51625,Free Kappa,14141,14036,105,0,0,0,0,0,0,0,quantitative,Qn,1,,mg/L=14036
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51627,Free Lambda,14127,13974,153,0,0,0,0,0,0,0,quantitative,Qn,1,,mg/L=13974
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223768,Intra Cranial Pressure Alarm - Low,14100,14100,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=14100
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229141,Substance withdrawal NCP - Problem resolved,14076,0,14076,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51626,Free Kappa/Free Lambda Ratio,14054,13781,272,0,0,0,0,0,1,1,quantitative,Qn,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229356,Differential - Immature Granulocytes,13993,13993,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=13993
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223767,Intra Cranial Pressure Alarm - High,13977,13977,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=13977
