field,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51336,Glyco A,,http://loinc.org,no-suitable-concept,"code-search proposed 4548-4 |Hemoglobin A1c/Hemoglobin.total in Blood| at 0.70 for 'Hospital laboratory analyte measured in Bone Marrow: Glyco A', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52136,Inhibitor,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Inhibitor' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52011,UTX8,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: UTX8' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52406,Voided Specimen,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Stool: Voided Specimen' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52395,FL1-%FL2,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Q: FL1-%FL2' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52179,SCT - Screen,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: SCT - Screen' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52355,Hypersegmented Neutrophils,,http://loinc.org,no-suitable-concept,"code-search proposed 30449-3 |Neutrophils.hypersegmented [#/volume] in Blood| at 0.60 for 'Hospital laboratory analyte measured in Other Body Fluid: Hypersegmented Neutrophils', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51945,Norovirus Genogroup I,,http://loinc.org,no-suitable-concept,"code-search proposed 40863-3 |Norovirus genogroup I Ag [Presence] in Stool| at 0.75 for 'Hospital laboratory analyte measured in Stool: Norovirus Genogroup I', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,53094,HBV VL CT,,http://loinc.org,no-suitable-concept,"code-search proposed 49362-7 |Hepatitis B virus DNA [#/volume] (viral load) in Specimen by NAA with probe detection| at 0.70 for 'Hospital laboratory analyte measured in Blood: HBV VL CT', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51837,Alpha-1,,http://loinc.org,no-suitable-concept,"code-search proposed 29146-8 |Alpha 1 antitrypsin [Mass/volume] in Body fluid| at 0.70 for 'Hospital laboratory analyte measured in Other Body Fluid: Alpha-1', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51390,CD117,,http://loinc.org,no-suitable-concept,"code-search proposed 51185-7 |CD117 Ag [Presence] in Specimen by Immune stain| at 0.70 for 'Hospital laboratory analyte measured in Other Body Fluid: CD117', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51879,Neisseria gonorrhoeae,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Other Body Fluid: Neisseria gonorrhoeae' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51592,Conj Bili,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Conj Bili' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52424,RFXUCU,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: RFXUCU' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52009,UTX6,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: UTX6' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52312,"Total Nucleated Cells, Joint",,http://loinc.org,no-suitable-concept,"code-search proposed 98999-6 |Nucleated cells [#/volume] in Synovial fluid by Automated count| at 0.70 for 'Hospital laboratory analyte measured in Joint Fluid: Total Nucleated Cells, Joint', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52244,Delete,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Delete' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,53097,COV10,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Other Body Fluid: COV10' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52297,Histio#,,http://loinc.org,no-suitable-concept,"code-search proposed 40489-7 |Histiocytes/cells in Synovial fluid by Manual count| at 0.70 for 'Hospital laboratory analyte measured in Joint Fluid: Histio#', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51702,Park,,http://loinc.org,no-suitable-concept,"code-search proposed 95283-8 |PARK7 gene deletion in Blood or Tissue by Molecular genetics method| at 0.70 for 'Hospital laboratory analyte measured in Blood: Park', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52019,PAN2,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: PAN2' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52320,CD30,,http://loinc.org,no-suitable-concept,"code-search proposed 51289-7 |CD30 cells/cells in Bone marrow| at 0.50 for 'Hospital laboratory analyte measured in Bone Marrow: CD30', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50919,EDTA Hold,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: EDTA Hold' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52308,Plasma#,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Joint Fluid: Plasma#' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51806,Voided Specimen,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Voided Specimen' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50984,Stat,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Stat' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51453,Other,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Pleural: Other' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52195,Voided Specimen,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Voided Specimen' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52004,UTX1,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: UTX1' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52081,ASD & NA-F,,http://loinc.org,no-suitable-concept,"code-search proposed 1852-3 |Androstenedione [Mass/volume] in Capillary blood| at 0.70 for 'Hospital laboratory analyte measured in Blood: ASD & NA-F', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52008,UTX5,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: UTX5' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51234,Immunophenotyping,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Immunophenotyping' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51556,Anti-Microsomal Antibodies,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Anti-Microsomal Antibodies' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,53095,Lyme VsIE/PepC10 Antibody,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Lyme VsIE/PepC10 Antibody' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,53098,COV11,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Other Body Fluid: COV11' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51795,"Lactate Dehydrogenase, CSF",,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Lactate Dehydrogenase, CSF' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52021,Abz,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Abz' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52025,Delete,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Delete' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51451,Myelocytes,,http://loinc.org,no-suitable-concept,"code-search proposed 35016-5 |Myelocytes [#/volume] in Body fluid| at 0.75 for 'Hospital laboratory analyte measured in Pleural: Myelocytes', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51797,"Osmolality, CSF",,http://loinc.org,no-suitable-concept,"code-search proposed 15200-9 |Osmolality of Body fluid| at 0.70 for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Osmolality, CSF', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51759,Z,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Z' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51335,FMC-7,,http://loinc.org,no-suitable-concept,"code-search proposed 44065-1 |CD20+FMC7+ cells [#/volume] in Bone marrow| at 0.70 for 'Hospital laboratory analyte measured in Bone Marrow: FMC-7', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51661,HPE5,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: HPE5' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50934,H,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: H' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,53126,"Uric Acid, Ascites",,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Ascites: Uric Acid, Ascites' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52251,Delete,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Delete' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51757,Xxx,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Xxx' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52130,Histiocytes,,http://loinc.org,no-suitable-concept,"code-search proposed 44721-9 |Histiocytes [Presence] in Blood by Light microscopy| at 0.70 for 'Hospital laboratory analyte measured in Blood: Histiocytes', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51731,Single Stranded DNA,,http://loinc.org,no-suitable-concept,"code-search proposed 5132-6 |DNA single strand Ab [Units/volume] in Serum| at 0.70 for 'Hospital laboratory analyte measured in Blood: Single Stranded DNA', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51817,Fl Scan,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Joint Fluid: Fl Scan' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52412,HPF,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: HPF' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51081,"Creatinine, Serum",,http://loinc.org,no-suitable-concept,"Not sent to code-search: its label names 'serum' while the dictionary files it under fluid 'Urine', so no sentence could state what was measured and in what. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52262,Immunophenotyping,,http://loinc.org,no-suitable-concept,"code-search proposed 101119-6 |Leukemia and lymphoma immunophenotyping in Specimen Document by Flow cytometry (FC)| at 0.60 for 'Hospital laboratory analyte measured in Cerebrospinal Fluid: Immunophenotyping', below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52191,Tr- Acid,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Tr- Acid' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50932,Gray Top Hold (plasma),,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Gray Top Hold (plasma)' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51905,51905,,http://loinc.org,no-suitable-concept,"Not sent to code-search: the dictionary records no label for it, so no sentence could state what was measured and in what. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52423,SKIP,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Urine: SKIP' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50826,Tidal Volume,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: Tidal Volume' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50819,PEEP,,http://loinc.org,no-suitable-concept,"code-search returned no match for 'Hospital laboratory analyte measured in Blood: PEEP' within (http://loinc.org)(CLASSTYPE=1,STATUS=ACTIVE)."
